hebrew,count
נִיצּוֹלֵי,8
הַחוּקִּים,8
הָעַרְבִי,8
טְוַוח,8
מוּגְבָּלוּת,8
הַשָּׁמַיִם,8
וְאִמָּא,8
קְטַנָה,8
הַשַּׁעֲשׁוּעִים,8
אֶלָא,8
כְּשֶׁלֹּא,8
שָׂמָה,8
הַצְּבָעִים,8
הִתְקָרֵב,8
וְיָעֵלִי,8
וּפִתְאוֹם,8
אֵלֶה,8
"גְּדוֹלָה,",8
מֵעוֹלָם.,8
לִמְקוֹמוֹת,8
רֹב,8
כְּשֶׁהִגִּיעַ,8
הַסִּיבוּב,8
"קָרָה,",8
זָהָב.,8
עוֹזֵר,8
בַּבֹּקֶר,8
הִתְיַישֵּׁב,8
פּוּרְסְמָה,8
מַדָּע,8
שׁוֹמַעַת,8
"הַדֶּלֶת,",8
חֵצִי,8
עֲלֵי,8
בְּבֵיתוֹ,8
"הִפָּתַח!""",8
לָנוּעַ,8
יַאשֶׁק,8
הָאֲחָיוֹת,8
בַּחֲזָרָה.,8
בִּרְחוֹב,8
הַתַבְלִין,8
הַקְּנִיּוֹת,8
הֵעִיר,8
הִבִּיט,8
בְּרֹאשׁוֹ,8
שֶׁבַע.,8
בבודפשט,8
הצטרפה,8
הקומוניסטית,8
וצרפת,8
ירדן,8
באוניברסיטאות,8
המטבח,8
אמריקאים,8
המבצר,8
דהיינו,8
"ואח""כ",8
ולהעביר,8
תלויים,8
לקביעת,8
קרטר,8
חיסול,8
הדמוקרטית,8
מקבילה,8
כנסיות,8
הוצב,8
הטורקים,8
השיג,8
המקומית,8
מתברר,8
לגרמניה,8
לארבעה,8
ממערב,8
משמשת,8
ותיקים,8
בהיקף,8
הזכות,8
"בארה""ב",8
העלו,8
חסד,8
בליגת,8
זיו,8
דוקטורט,8
עלולים,8
מאורעות,8
מוגבלת,8
בקולג',8
הולמס,8
לבקשת,8
נסע,8
התמודדה,8
אזרבייג'ן,8
התקבל,8
מוזיקלית,8
נודעה,8
מהאנשים,8
לחיל,8
לרעיון,8
הציוני,8
לוויין,8
למוזיאון,8
מודרני,8
שזכה,8
המקובלים,8
לבסס,8
הצוות,8
להיווצר,8
מיצירותיו,8
ביולוגי,8
אמנת,8
הרוק,8
לשפץ,8
בבניין,8
רובינשטיין,8
קווי,8
בגודלה,8
הפלישה,8
ראשונים,8
השפעתו,8
במחנות,8
המאוחד,8
הראה,8
צמצום,8
תסתכל,8
החיצוני,8
במבט,8
החברתי,8
גבינה,8
מחודשת,8
בחפירות,8
התגלה,8
התגוררו,8
לאישור,8
אומנות,8
הסימפוניה,8
מציעה,8
ממדים,8
רשאים,8
בעיתונות,8
בצרפתית,8
הנקרא,8
לגשת,8
המהירה,8
במקומם,8
אגף,8
פילדלפיה,8
יזם,8
בחולון,8
הגידול,8
בתאריך,8
ומעולם,8
שישנם,8
מאפשרים,8
לפורום,8
פיזית,8
ובמיוחד,8
בחדר,8
דרומה,8
המקובלת,8
המתחם,8
השרון,8
המוקדמות,8
הכריזו,8
עתיקים,8
הודחה,8
מימי,8
מחלות,8
הפרשים,8
האוצר,8
פוליטיקאים,8
נבחרו,8
לחברים,8
לספירה,8
מכמה,8
הווידאו,8
למראה,8
השחרור,8
לשלום,8
סייעו,8
הורדוס,8
השלבים,8
לעבר,8
במוסד,8
ופיתוח,8
המוצהרת,8
ושומרון,8
עיקרי,8
האגף,8
מוצגות,8
ישירה,8
מקבץ,8
צילם,8
אסמכתאות,8
והחל,8
ציוד,8
התקליט,8
חיבורים,8
המכריע,8
חטיבות,8
הבחינה,8
בחשוון,8
לעימות,8
המלון,8
התמנה,8
המבוסס,8
קיימברידג',8
משולש,8
לתגובות,8
באלגברה,8
מקסוול,8
המשבר,8
סרטיו,8
ערביים,8
הציג,8
בוקרשט,8
הקיסרית,8
הקושרים,8
בתקופתו,8
עצמאות,8
גרעין,8
צבאות,8
בראשה,8
במקצוע,8
לצייר,8
וייטנאם,8
שורשים,8
בהארץ,8
גרפית,8
באתרי,8
ברציפות,8
בגליל,8
תומפסון,8
שנקבע,8
בחקלאות,8
באמנות,8
מצור,8
שקיעת,8
בקצה,8
הלל,8
קטלוג,8
עותקים,8
נדירות,8
בהנחה,8
מאזן,8
גוטליב,8
המבקרים,8
פומבית,8
הצגת,8
עידוד,8
בכמות,8
עמך,8
עדיפות,8
בתערוכה,8
מחברי,8
בחצר,8
גרפי,8
תגיב,8
ביולוגיה,8
שידור,8
אקראי,8
לבתי,8
המערב,8
מכר,8
התברר,8
סטיוארט,8
הס,8
תלת,8
במחנה,8
להתבצע,8
פורת,8
אנדרו,8
לוחמה,8
אשקלון,8
בתוכנה,8
מצויה,8
העורך,8
הסופית,8
העורכים,8
חסידות,8
הפליטים,8
ג'נין,8
לשמונה,8
התבססה,8
נתניה,8
ברנרד,8
תלמידי,8
זיקה,8
הראשיים,8
לולא,8
התערוכה,8
הזיכרון,8
וכמעט,8
מרץ,8
סטנדרטית,8
בלבנון,8
וארצות,8
נאצי,8
נישואים,8
ויכול,8
השליטה,8
הרומן,8
לשאת,8
המחנה,8
מתיימר,8
האנושות,8
אזהרות,8
דייגו,8
הנמל,8
משחקו,8
הרבי,8
במערכות,8
שנותרו,8
פאולה,8
האמריקני,8
מימין,8
לטענות,8
חלו,8
המדוברת,8
פסיקת,8
בקיא,8
מהויקיפדיה,8
אלנבי,8
ובן,8
הקמפיין,8
ההתנתקות,8
ולנסיה,8
מבתי,8
כמורה,8
לחיצה,8
אמצא,8
ג'מייקה,8
החרדי,8
חמשת,8
הזולת,8
שיחזר,8
טילים,8
לפרויקט,8
פדרציית,8
אלינו,8
הציונות,8
תפיסות,8
ינואר,8
בהבנת,8
המינימום,8
דרוקמן,8
חטא,8
במרחק,8
בהגדרה,8
פרוסיה,8
סטטיסטית,8
שהרב,8
שחורים,8
המשפחתית,8
בהולנד,8
בסיבוב,8
תרד,8
מוגזם,8
הברזל,8
הכולל,8
מערכה,8
קוויבק,8
צדדית,8
ארוכות,8
וינצ'י,8
ימיו,8
רוצח,8
ממזרח,8
לרעה,8
הפונקציה,8
המגזין,8
שנתתי,8
הפיגוע,8
הקמתו,8
"יו""ד",8
יתברר,8
ההודי,8
רוזנברג,8
השמירה,8
מוטלת,8
לקרב,8
שנשאר,8
מושך,8
פצועים,8
בשבילך,8
שיעורי,8
רבע,8
חוגי,8
להתנהג,8
גבר,8
שטרם,8
מתאימות,8
פטירת,8
מדד,8
משניים,8
ואומר,8
בודאי,8
מסייע,8
למפגש,8
לורנס,8
הועדה,8
במשפחת,8
מפורטים,8
רלוונטיות,8
המטוסים,8
רציפה,8
הקיצור,8
תאודור,8
סבורים,8
מהווים,8
שריפת,8
עומדים,8
להכריז,8
כללו,8
שבט,8
מצופה,8
בספרים,8
הריכוז,8
שומן,8
מתנדבים,8
גיבוי,8
הגירסה,8
חלקה,8
ביצירת,8
למועדון,8
סיפוק,8
פז,8
הולדתו,8
ביקשו,8
מחקו,8
שאיני,8
אסרו,8
רפובליקה,8
שאליו,8
ההתיישבות,8
אמות,8
לשר,8
הניסיון,8
לכתבה,8
לטקסט,8
הצמד,8
גנרל,8
לעצב,8
הערתי,8
מחולק,8
לתבניות,8
איכשהו,8
בניינים,8
שחקים,8
בדעתי,8
באנשים,8
שיחזרתי,8
הפרטיים,8
חסות,8
בסט,8
שהכל,8
חלפו,8
לשחרר,8
סדנאות,8
וכי,8
המינימלי,8
מכובדת,8
שותפים,8
המנהג,8
לתגובתך,8
ואיש,8
מישיגן,8
קמחי,8
הסובייטי,8
מרשימה,8
השפעות,8
בכתבי,8
להימלט,8
העירייה,8
ההעברה,8
חיצונית,8
פורה,8
במתמטיקה,8
רם,8
אכיפת,8
הזוכה,8
הקבלה,8
קווים,8
להבנתי,8
סיפוח,8
אלברט,8
הגביע,8
נאור,8
הפריחה,8
הבעלים,8
נחשפו,8
הליך,8
נלקח,8
חתימת,8
במילא,8
ככתב,8
חילונים,8
הודיעו,8
מהירות,8
חוסם,8
קורן,8
סיקור,8
בדרכו,8
מצווה,8
צוללות,8
נטוי,8
בונה,8
להודות,8
לשוב,8
האיגוד,8
פחם,8
דרגת,8
אוצר,8
להגשים,8
מגבלות,8
מסוכן,8
מתוכם,8
רובין,8
שעון,8
שפיגל,8
האלמוני,8
הרשמיות,8
סינית,8
מעלים,8
מדרש,8
חשמלית,8
מספריו,8
לנהר,8
במפגש,8
לכללים,8
השדרה,8
בבחינת,8
הואיל,8
העובדים,8
מנקודת,8
התיאור,8
הגאוגרפיה,8
מחלקות,8
שתוסיף,8
לתל,8
לביטול,8
פועלות,8
שבות,8
תעלה,8
ולקבל,8
הוויכוח,8
לידו,8
יזכה,8
אח,8
תרופות,8
אהמ,8
קשרי,8
דומני,8
חונכות,8
שלדעתי,8
השכנה,8
דמותה,8
לחמישה,8
אדמונד,8
המיועד,8
נימוס,8
הודח,8
פומפיוס,8
שמצאתי,8
סימניה,8
באים,8
פופ,8
העליונה,8
ברכת,8
קוו,8
סינגפור,8
פרגוואי,8
בחומר,8
מפרט,8
מקצועית,8
שהזכרת,8
מסמך,8
בוחר,8
פורנו,8
חמת,8
לשוחח,8
שכנראה,8
בשיקגו,8
לגביע,8
זמנה,8
הנאציזם,8
בשקט,8
מסווגים,8
שקרה,8
לנקות,8
העומד,8
בריאן,8
בוחרים,8
השארת,8
שומרון,8
אירעו,8
למותו,8
אקבל,8
בהלכה,8
חגים,8
זרה,8
סרן,8
הצער,8
נשכח,8
הסטטיסטיקה,8
טכניים,8
לשחזור,8
למומלצים,8
מכם,8
שתכתוב,8
ולשים,8
אטפל,8
מקבלת,8
המשוגע,8
תיבת,8
מצבה,8
מוצאים,8
מטרתה,8
בעקבותיו,8
מלזיה,8
ויקטוריה,8
בכינוי,8
מגדר,8
מכתבים,8
מנהלת,8
קיומה,8
יפים,8
גלי,8
שכותבים,8
הרבנים,8
ברוכים,8
שמן,8
לשתף,8
מספקות,8
ידועות,8
לעיתונות,8
גובלת,8
אצטרך,8
עבורם,8
הנקבה,8
עולמי,8
בקטע,8
כפרים,8
מותה,8
פרו,8
תבדוק,8
תחרויות,8
קופר,8
מראי,8
נשאיר,8
הוגנת,8
הפסקת,8
גלילאו,8
בדעתך,8
בתופעה,8
הפגיעה,8
שקשור,8
למפעילי,8
נשיפה,8
המחדל,8
שנולד,8
ייכתבו,8
חלשה,8
חכמה,8
כלליים,8
סבתו,8
מוצאו,8
עימם,8
עסוק,8
הרדיו,8
דאון,8
דיוקים,8
המשורר,8
המקצועות,8
חתן,8
עתיקות,8
ברצח,8
המופיעה,8
מוטל,8
גבלס,8
אדמס,8
היעד,8
זלצבורג,8
נפילת,8
אומץ,8
טענתך,8
אפור,8
האש,8
אולטרה,8
משחרר,8
מייג'ור,8
נתנו,8
הולם,8
שכאלה,8
ג'קי,8
שעתיים,8
בינהם,8
מובהקת,8
בקריאה,8
משחקת,8
כביכול,8
היחידי,8
ממתין,8
כוונתי,8
גרפיטי,8
מתבסס,8
פינוי,8
אלמנט,8
וכלל,8
הנוהג,8
בנייתה,8
השרת,8
לחיילים,8
תשע,8
סמן,8
נתת,8
וכעת,8
מצליחה,8
אפיון,8
כושי,8
וכאשר,8
דגים,8
ובאיזה,8
חווה,8
להשאירו,8
בנייתו,8
הפגנות,8
שליח,8
יסכים,8
עיניים,8
בנוי,8
רכיבים,8
החלב,8
יציבה,8
בנימוק,8
פרנקפורט,8
בולטים,8
כווית,8
כלול,8
ההקשר,8
דיאלוג,8
רשמתי,8
מז'ור,8
הביתה,8
מידות,8
דיבור,8
לפתרון,8
האן,8
מילונית,8
ווטרס,8
העניק,8
שטחה,8
הלוח,8
המציא,8
אמון,8
ג'יני,8
סותר,8
קני,8
הקביעה,8
חיזבאללה,8
בכלא,8
זקנים,8
דבריי,8
ולפי,8
שמתאים,8
המזל,8
כילד,8
פטר,8
ולכל,8
סדרתי,8
תרופה,8
מיכל,8
הנפש,8
הצופה,8
פיקוח,8
נדון,8
האנגלים,8
יפות,8
פרמטר,8
"י""ז",8
פריחה,8
ביד,8
שיודע,8
זכרים,8
משורר,8
ענה,8
זיגמונד,8
הערב,8
סאות',8
השלכות,8
עבורי,8
לפירוט,8
באג,8
התינוק,8
בחינת,8
לשאלתי,8
גורן,8
"בסה""כ",8
האישה,8
מקף,8
חפים,8
מפשע,8
דמוי,8
עיטור,8
השוער,8
מילת,8
שנתת,8
אמי,8
התיקונים,8
סצינות,8
עצמן,8
חזור,8
הנקבות,8
דנים,8
אפתח,8
יזיק,8
מתה,8
הכיוון,8
תקוה,8
אושרה,8
גבע,8
אייר,8
תינוק,8
רודף,8
"סה""כ",8
מרובה,8
אזכור,8
קיצור,8
גרעינית,8
חרב,8
תקרת,8
הזמר,8
צ',8
כשיהיה,8
תודיע,8
סער,8
מוזרה,8
קלפי,8
שמעת,8
באב,8
נמחקות,8
בדם,8
ייקח,8
תפוח,8
הבטיח,8
סטיבן,8
סטטיסטיקות,8
נעצר,8
שן,8
"י""ד",8
עוני,8
גולף,8
לוגיקה,8
תוואי,8
השארתי,8
כיפור,8
העתק,8
כבעל,8
תקנה,8
איום,8
בשבילי,8
אפוא,8
תשאל,8
כחולה,8
זרימת,8
כונה,8
סיפרו,8
ירון,8
כף,8
זקן,8
סתמי,8
חשק,8
לריב,8
שבח,8
זיכה,8
מרפא,8
שקלים,8
הַסָּעוּדִי,8
דִּיסְנִי,8
שְׁלִישִׁי,8
בְּהוֹדּוּ,8
כָּאֵלֶּה.,8
פְּלִיטִים,8
לַמַּעֲרֶכֶת,8
הַמְּלוּכָה,8
הַהַשְׁמָצָה,8
מִסְמָךְ,8
סִיגָרִים,8
וְהָיְיתָה,8
בְּטַעֲנָה,8
מֶמֶל,8
גֵּ'יְימְס,8
הַשְּׁנִייָּה.,8
הֶנְרִי,8
"הַיָּרֵחַ,",8
בַּתּוֹכְנִית,8
בְּנִפְרָד,8
הַתַּעֲסוּקָה,8
הַמַּמָּשִׁיִּים,8
1984,8
הָאֲמָנָה,8
פָּעַל,8
אוֹרְוֶול,8
הַמִּפְלָגָה.,8
לַהוֹרֵג,8
(בְּתַרְגּוּם,8
כִּמְאַמְּנָהּ,8
בְּסָלוֹנִיקִי,8
בִּיקּוּרוֹ,8
הַקֵּיסָר,8
הַכִּיבּוּשׁ,8
"טְרוּמָן,",8
"הַיַּפָּנִית,",8
B-29,8
יַפָּנִיּוֹת,8
הַפְּרוֹיֶקְט,8
"הִירוֹשִׁימָה,",8
הַפִּיצוּץ.,8
אַיְיזָק,8
שֶׁהַיְּקוּם,8
הָעֲקוּמִּים,8
הַמַּלְכוּתִית,8
לַיְיבְּנִיץ,8
הַכְּבִידָה,8
כּוֹכְבֵי,8
מַסְלוּלֵי,8
חֶלְקִיק,8
בְּרֹאשָׁהּ,8
"עַצְמִי,",8
הַשּׁוּלְחָן,8
תַּגִּיד,8
יָד.,8
הַמַּסֵּכוֹת,8
הַפְּלָצֶבּוֹ,8
אוֹרְלִי,8
לְוִויסוֹן,8
SpaceIL,8
הַנְּחִיתָה,8
חִייְּכָה,8
רַגְלֶיהָ,8
"הַמִּיטָּה,",8
"""כֵּן.",8
אֵלִי.,8
"נְהָרָה,",8
הַשְּׁחוֹרָה,8
הִילִית,8
הַכַּד,8
שֶׁמִּילֵּאתֶם,8
מְגוּרֵיכֶם,8
אַת,8
אִשְׁתִּי,8
ב:,8
סַלְמָאן,8
בַּגָּדָה,8
הַמַּחְשָׁבוֹת,7
וַחֲמִישָּׁה,7
שׁוֹקוֹלָד,7
לְהִסְתּוֹבֵב,7
תַּם,7
הַשְּׁמוּעוֹת,7
טִיפּוּס,7
"בְּסֵדֶר,",7
"הָאֵלּוּ,",7
בְּזֶה,7
רָצִינוּ,7
מְזַהֶה,7
הָאוֹכֶל,7
לִבְרוֹחַ,7
הַגַּב,7
מִבָּתֵּי,7
הַמַּזָּל,7
אֲרוֹן,7
הַחִיצוֹנִי,7
שִׁבְעָה,7
נָפְלָה,7
וּבִיקְּשָׁה,7
הַכְּתִיבָה,7
אֶפְשָׁרִית,7
לְתֵיאוּר,7
עַיִן,7
זוּגִיּוּת,7
עָצוּב,7
הַצְלָחָה.,7
וְרָאָה,7
נַעֲשׂוּ,7
וְלִהְיוֹת,7
שֶׁעוֹבֵר,7
בְּשִׁיטַת,7
בְּחוֹסֶר,7
מֶרְכָּזִית,7
"שָׁעוֹת,",7
לָמָּה?,7
תְּקַבֵּל,7
שֶׁאוֹתָם,7
כָּעֵת.,7
הַבְּסִיסִי,7
הַגְּבוֹהוֹת,7
הַגּוֹלְשִׁים,7
הוֹצָאוֹת,7
הַשָּׁקֵט,7
מַפְרִיעַ,7
מֵרוֹב,7
נָפְלוּ,7
יוֹצְרִים,7
הַמּוּצָר,7
גִּילִּיתִי,7
שֶׁאוֹמְרִים,7
וְשָׁם,7
לְפַצּוֹת,7
בְּפֶיְיסְבּוּק,7
חֲבֵרָה,7
שֶׁקִּיבַּלְתִּי,7
הַהוֹפָעָה,7
וּכְכָל,7
מַצְלֵמָה,7
סִיבַּת,7
וְשֶׁאֲנִי,7
מֵהָרֶגַע,7
הַמִּינִיּוֹת,7
בָּרֶגֶל,7
שֶׁיָּבוֹא,7
וּבִלְתִּי,7
כָּבַשׁ,7
הַבַּת,7
וּבֶאֱמֶת,7
שֶׁאִמָּא,7
הֶסְדֵּר,7
נִיגּוּד,7
הָעִנְיָינִים,7
מְבַקֵּר,7
בְּסַמְכוּתוֹ,7
עִנְיָינִים,7
הַקְּבוּעִים,7
הָאָמוּר,7
הַנּוֹגְעוֹת,7
הַהֲלִיךְ,7
הַגְבָּלוֹת,7
שׁוֹפְטִים,7
(יוֹם,7
בְּטִיחוּת,7
שֶׁעָלָה,7
"בָּאִינְטֶרְנֵט,",7
"""אִישׁ",7
נַעֲשֵׂית,7
בְּ-6,7
לְרַבִּים,7
יְשִׁיבַת,7
מְחִיר.,7
בְּמִשְׂחֲקֵי,7
שֶׁעוֹבֵד,7
שְׁמִי,7
הַחֲשָׁשׁ,7
מֵהַבְּחִינָה,7
גּוֹלְשִׁים,7
יוֹצְאוֹת,7
חֲלוֹם,7
מִשְׁטֶרֶת,7
טִיּוּל,7
רֶגַע.,7
לְאַרְגֵּן,7
טַל,7
"אָמֵרִיקָה,",7
רְחוֹקוֹת,7
לְהַוּוֹת,7
מְמוּצָּע,7
הַבְּסִיסִית,7
בְּאוֹסְטְרַלְיָה,7
לְרֶשֶׁת,7
לְהִצְטַיֵּיד,7
מְיַיצֶּגֶת,7
וְכוּלָּם,7
תַּעֲלֶה,7
כִּיסֵּא,7
מֵהַחַיִּים,7
"שֶׁלָּכֶם,",7
"לָהֶם,",7
מִתְמַקֶּדֶת,7
שֶׁיּוֹם,7
בִּיטֵּל,7
הַמְּנַהֲלִים,7
אַלִּים,7
זִיהוּם,7
הַחוֹם,7
סְבוּרִים,7
בְּסִין,7
בִּכְפַר,7
|,7
הַיְּהוּדִית.,7
לְתוֹשָׁבֵי,7
בַּכְּפָר,7
כּוּלָּנוּ.,7
תּוֹצָאוֹת,7
שֶׁפִּרְסֵם,7
הַגִּידּוּל,7
"""עַל",7
הָעוֹמֵד,7
שֶׁמְּאַפְשֵׁר,7
הַמַּעֲרָב,7
הַתַּקְצִיב,7
צְפוֹן,7
שֶׁעָלוּל,7
"טְרַאמְפּ,",7
הַיַּעַד,7
לְקִיּוּם,7
הָרַע,7
טִילִים,7
לִתְקוֹף,7
לְיָירֵט,7
הַגַּרְעִינִי,7
הַתְקָפָה,7
הַחוֹף,7
שֶׁקַּיָּים,7
הַחַשְׁמַל,7
בְּמַהֲלָךְ,7
לִפְעִילוּת,7
לִרְאוֹת.,7
לִכְבוֹד,7
הַדּוּגְמָה,7
שֵׁירֵת,7
מִתַּפְקִידוֹ,7
דְּאָז,7
סָבַר,7
מַבְחִינָה,7
מִשְׁפָּטִית,7
עוּבְדּוֹת,7
הַמֶּסֶר,7
הַדַּעַת,7
בְּתַפְקִידוֹ,7
מֶמְשַׁלְתִּית,7
לְהַגָּשַׁת,7
הוֹרָאוֹת,7
לִשְׁלוֹל,7
שֶׁאָמוּר,7
מְחוּיָּב,7
הַמּוּעֲמָדִים,7
הַנִּדְרָשׁ,7
מְלַוֶּוה,7
הַמֶּחְקָרִים,7
מִמַּחֲלוֹת,7
לִשְׁאֵלוֹת,7
אֶתְכֶם.,7
הָעִיקָּרִיִּים,7
לְמַצַּב,7
לִיטּוֹל,7
בַּמֶּחְקָר,7
"בְּרֵירָה,",7
יְאַפְשֵׁר,7
בַּמֶּרְכָּז,7
לְפֶתַח,7
בָּדְקוּ,7
מֵאוּנִיבֶרְסִיטַת,7
הַתְּרוּפָה,7
שׁוּמָּנִים,7
הַיּוֹמְיוֹם,7
בִּשְׁאֵלוֹת,7
הַמִּילּוֹן,7
לְעֶזְרָה,7
שֶׁנִּכְתַּב,7
מְזַהִים,7
מִכֵּן.,7
הַמֶּרְחָב,7
כָּלְשֶׁהִי.,7
לְחַיֵּי,7
קְטָעִים,7
הַלָּלוּ.,7
הַנִּיתּוּחַ,7
גָּאוֹן,7
וּמְעַט,7
הַקָּשֶׁה,7
כַּלְכָּלִי,7
לְהוֹדִיעַ,7
עֵינֵיהֶם,7
אֲזַי,7
מֶה,7
הַתּוֹפָעוֹת,7
(כְּלוֹמַר,7
רֵיְיגְן,7
בּוֹחֲרִים,7
שֶׁכְּדֵי,7
שֶׁרָאִינוּ,7
שֶׁנּוֹצַר,7
נִיצֵּחַ,7
בַּמְּדִינוֹת,7
הוֹפִיעוּ,7
בְּנִיהוּל,7
הָעוּבְדּוֹת,7
בְּעִיתּוֹן,7
דּוֹמִים,7
בַּתְּחוּם.,7
מַרְאִים,7
הָרַבּוֹת,7
עֲלוּת,7
כְּשֶׁאֲנַחְנוּ,7
לְבַטֵּא,7
מַהִי,7
"בָּרִיא,",7
מִתְנַגֶּדֶת,7
לְהַפְגִּין,7
וַאֲנָשִׁים,7
בְּיִיחוּד,7
כָּרוּךְ,7
יָחִיד,7
הַתְּשִׁישׁוּת,7
הַמְּעִי,7
כָּמוֹנִי,7
אִיתַי,7
מִמְצָאֵי,7
מֶלַח,7
חוֹדָשִׁים.,7
לְשַׁלֵּב,7
מַנְגָּנוֹן,7
הָאִיזּוּן,7
צְעָדִים,7
הַתַּשְׁלוּמִים,7
יָכְלוּ,7
הַמַּרְכִּיבִים,7
בּוֹחֶנֶת,7
בִּקְרָב,7
וְשָׁלוֹשׁ,7
לְמֶרְחָק,7
הַעֲלָאַת,7
הַהַצָּעָה,7
גּוֹבַהּ,7
רֵיאָל,7
הִצִּיעוּ,7
שׁוֹקֵל,7
הָעֲנָק,7
בַּתַּפְקִיד,7
"וְאָכֵן,",7
בַּתִּקְשׁוֹרֶת,7
הָאַנְגְּלִית,7
כֶּתֶם,7
"אַנְגְּלִיָּה,",7
בְּמִשְׂחָק,7
רָעָה,7
קְרִיאוֹת,7
הֵרִים,7
נִיגַּשׁ,7
וְטָעַן,7
נִכְשַׁל,7
רְבִיעִי,7
הַקַּוִּוים,7
הֶישֵּׂג,7
הַחֲתִימָה,7
וְיִהְיֶה,7
הַהֶסְבֵּר,7
פּוֹל,7
שֶׁיָּדַעְתִּי,7
בַּכְּנֶסֶת,7
הוֹדָה,7
מַשְׁמָעוּתִי.,7
הַקְּרוֹבִים,7
"חַ""כּ",7
בְּמַס,7
לְבַדּוֹ,7
תּוֹמֵךְ,7
בַּשָּׁבוּעוֹת,7
"הַתּוֹרָה,",7
הַלַּוְויָין,7
הִתְפַּתְּחוּיוֹת,7
לַוְויָין,7
מִסּוּגִים,7
מִתְנַדְּבִים,7
"בַּיְידֶּן,",7
עִיתּוֹנָאִים,7
לְבָתֵּי,7
כּוּלּוֹ.,7
מִשָּׁם.,7
וּבְעֶצֶם,7
מִכָּךְ.,7
יָפֶה.,7
בִּתְנוּעָה,7
שֶׁעָשׂוּי,7
נָתוּן,7
שִׁירֵי,7
הַשָּׁמַיִים,7
תַּלְמִידֵי,7
לָרַב,7
מַצְלֵמוֹת,7
בַּמָּקוֹם.,7
תְּפִילּוֹת,7
הַגְּלִישָׁה,7
שֶׁכְּדַאי,7
נְקוּדָּה,7
סְטוּדֶנְטִים,7
מַעֲלוֹת,7
לָקְחוּ,7
נִיצָּחוֹן,7
מְצַיְּינִים,7
הַ-80,7
"הַחוֹלִים,",7
